instance_id,instance_relpath
2533,competition/2022-2025/CSP22to25/AntimagicSquare-06_c23.xml.lzma
2534,competition/2022-2025/CSP22to25/AntimagicSquare-07_c23.xml.lzma
2535,competition/2022-2025/CSP22to25/AntimagicSquare-08_c23.xml.lzma
2536,competition/2022-2025/CSP22to25/AntimagicSquare-09_c23.xml.lzma
2537,competition/2022-2025/CSP22to25/AntimagicSquare-10_c23.xml.lzma
2538,competition/2022-2025/CSP22to25/AntimagicSquare-11_c23.xml.lzma
2539,competition/2022-2025/CSP22to25/AntimagicSquare-12_c23.xml.lzma
2540,competition/2022-2025/CSP22to25/AverageAvoiding-20_c24.xml.lzma
2541,competition/2022-2025/CSP22to25/AverageAvoiding-25_c24.xml.lzma
2542,competition/2022-2025/CSP22to25/AverageAvoiding-30_c24.xml.lzma
2543,competition/2022-2025/CSP22to25/AverageAvoiding-35_c24.xml.lzma
2544,competition/2022-2025/CSP22to25/AverageAvoiding-40_c24.xml.lzma
2545,competition/2022-2025/CSP22to25/AverageAvoiding-45_c24.xml.lzma
2546,competition/2022-2025/CSP22to25/AverageAvoiding-50_c24.xml.lzma
2547,competition/2022-2025/CSP22to25/AverageAvoiding-55_c24.xml.lzma
2548,competition/2022-2025/CSP22to25/AverageAvoiding-60_c24.xml.lzma
2549,competition/2022-2025/CSP22to25/AverageAvoiding-65_c24.xml.lzma
2550,competition/2022-2025/CSP22to25/AztecDiamond-025_c22.xml.lzma
2551,competition/2022-2025/CSP22to25/AztecDiamond-050_c22.xml.lzma
2552,competition/2022-2025/CSP22to25/AztecDiamond-075_c22.xml.lzma
2553,competition/2022-2025/CSP22to25/AztecDiamond-100_c22.xml.lzma
2554,competition/2022-2025/CSP22to25/AztecDiamond-150_c22.xml.lzma
2555,competition/2022-2025/CSP22to25/AztecDiamond-200_c22.xml.lzma
2556,competition/2022-2025/CSP22to25/AztecDiamond-250_c22.xml.lzma
2557,competition/2022-2025/CSP22to25/AztecDiamond-300_c22.xml.lzma
2558,competition/2022-2025/CSP22to25/BinaryPuzzle-020_c23.xml.lzma
2559,competition/2022-2025/CSP22to25/BinaryPuzzle-040_c23.xml.lzma
2560,competition/2022-2025/CSP22to25/BinaryPuzzle-060_c23.xml.lzma
2561,competition/2022-2025/CSP22to25/BinaryPuzzle-080_c23.xml.lzma
2562,competition/2022-2025/CSP22to25/BinaryPuzzle-100_c23.xml.lzma
2563,competition/2022-2025/CSP22to25/BinaryPuzzle-120_c23.xml.lzma
2564,competition/2022-2025/CSP22to25/BinaryPuzzle-regular-020_c23.xml.lzma
2565,competition/2022-2025/CSP22to25/BinaryPuzzle-regular-040_c23.xml.lzma
2566,competition/2022-2025/CSP22to25/BinaryPuzzle-regular-060_c23.xml.lzma
2567,competition/2022-2025/CSP22to25/BinaryPuzzle-regular-080_c23.xml.lzma
2568,competition/2022-2025/CSP22to25/BinaryPuzzle-regular-100_c23.xml.lzma
2569,competition/2022-2025/CSP22to25/BinaryPuzzle-regular-120_c23.xml.lzma
2570,competition/2022-2025/CSP22to25/BlockedQueens-28-1449787798_c22.xml.lzma
2571,competition/2022-2025/CSP22to25/BlockedQueens-28-1449787894_c22.xml.lzma
2572,competition/2022-2025/CSP22to25/BlockedQueens-48-1721237620_c22.xml.lzma
2573,competition/2022-2025/CSP22to25/BlockedQueens-48-1721237798_c22.xml.lzma
2574,competition/2022-2025/CSP22to25/BlockedQueens-50-1642398261_c22.xml.lzma
2575,competition/2022-2025/CSP22to25/BlockedQueens-50-1642399343_c22.xml.lzma
2576,competition/2022-2025/CSP22to25/BlockedQueens-56-1860436781_c22.xml.lzma
2577,competition/2022-2025/CSP22to25/BlockedQueens-56-1860437025_c22.xml.lzma
2578,competition/2022-2025/CSP22to25/CalvinPuzzle-05_c23.xml.lzma
2579,competition/2022-2025/CSP22to25/CalvinPuzzle-06_c23.xml.lzma
2580,competition/2022-2025/CSP22to25/CalvinPuzzle-07_c23.xml.lzma
2581,competition/2022-2025/CSP22to25/CalvinPuzzle-08_c23.xml.lzma
2582,competition/2022-2025/CSP22to25/CalvinPuzzle-09_c23.xml.lzma
2583,competition/2022-2025/CSP22to25/CalvinPuzzle-10_c23.xml.lzma
2584,competition/2022-2025/CSP22to25/CalvinPuzzle-12_c23.xml.lzma
2585,competition/2022-2025/CSP22to25/CalvinPuzzle-table-05_c23.xml.lzma
2586,competition/2022-2025/CSP22to25/CalvinPuzzle-table-06_c23.xml.lzma
2587,competition/2022-2025/CSP22to25/CalvinPuzzle-table-07_c23.xml.lzma
2588,competition/2022-2025/CSP22to25/CalvinPuzzle-table-08_c23.xml.lzma
2589,competition/2022-2025/CSP22to25/CalvinPuzzle-table-09_c23.xml.lzma
2590,competition/2022-2025/CSP22to25/CalvinPuzzle-table-10_c23.xml.lzma
2591,competition/2022-2025/CSP22to25/CalvinPuzzle-table-12_c23.xml.lzma
2592,competition/2022-2025/CSP22to25/CarSequencing-90-01_c22.xml.lzma
2593,competition/2022-2025/CSP22to25/CarSequencing-90-02_c22.xml.lzma
2594,competition/2022-2025/CSP22to25/CarSequencing-table-75-01_c22.xml.lzma
2595,competition/2022-2025/CSP22to25/CarSequencing-table-75-02_c22.xml.lzma
2596,competition/2022-2025/CSP22to25/CarSequencing-table-80-01_c22.xml.lzma
2597,competition/2022-2025/CSP22to25/CarSequencing-table-80-02_c22.xml.lzma
2598,competition/2022-2025/CSP22to25/CarSequencing-table-85-01_c22.xml.lzma
2599,competition/2022-2025/CSP22to25/CarSequencing-table-85-02_c22.xml.lzma
2600,competition/2022-2025/CSP22to25/CarSequencing-table-90-01_c22.xml.lzma
2601,competition/2022-2025/CSP22to25/CarSequencing-table-90-02_c22.xml.lzma
2602,competition/2022-2025/CSP22to25/ChainReaction-20-020_c25.xml.lzma
2603,competition/2022-2025/CSP22to25/ChainReaction-20-025_c25.xml.lzma
2604,competition/2022-2025/CSP22to25/ChainReaction-30-035_c25.xml.lzma
2605,competition/2022-2025/CSP22to25/ChainReaction-30-040_c25.xml.lzma
2606,competition/2022-2025/CSP22to25/ChainReaction-40-050_c25.xml.lzma
2607,competition/2022-2025/CSP22to25/ChainReaction-40-055_c25.xml.lzma
2608,competition/2022-2025/CSP22to25/ChainReaction-50-065_c25.xml.lzma
2609,competition/2022-2025/CSP22to25/ChainReaction-50-070_c25.xml.lzma
2610,competition/2022-2025/CSP22to25/ChainReaction-60-085_c25.xml.lzma
2611,competition/2022-2025/CSP22to25/ChainReaction-60-090_c25.xml.lzma
2612,competition/2022-2025/CSP22to25/ChainReaction-70-095_c25.xml.lzma
2613,competition/2022-2025/CSP22to25/ChainReaction-70-100_c25.xml.lzma
2614,competition/2022-2025/CSP22to25/ChainReaction-80-105_c25.xml.lzma
2615,competition/2022-2025/CSP22to25/ChainReaction-80-110_c25.xml.lzma
2616,competition/2022-2025/CSP22to25/Coloring-csp-lei450-05a_c23.xml.lzma
2617,competition/2022-2025/CSP22to25/Coloring-csp-lei450-05b_c23.xml.lzma
2618,competition/2022-2025/CSP22to25/Coloring-csp-lei450-15a_c23.xml.lzma
2619,competition/2022-2025/CSP22to25/Coloring-csp-lei450-15b_c23.xml.lzma
2620,competition/2022-2025/CSP22to25/Coloring-csp-lei450-15c_c23.xml.lzma
2621,competition/2022-2025/CSP22to25/Coloring-csp-lei450-15d_c23.xml.lzma
2622,competition/2022-2025/CSP22to25/Coloring-csp-lei450-25a_c23.xml.lzma
2623,competition/2022-2025/CSP22to25/Coloring-csp-lei450-25b_c23.xml.lzma
2624,competition/2022-2025/CSP22to25/Coloring-csp-lei450-25c_c23.xml.lzma
2625,competition/2022-2025/CSP22to25/Coloring-csp-lei450-25d_c23.xml.lzma
2626,competition/2022-2025/CSP22to25/CostasArray-15_c22.xml.lzma
2627,competition/2022-2025/CSP22to25/CostasArray-16_c22.xml.lzma
2628,competition/2022-2025/CSP22to25/CostasArray-17_c22.xml.lzma
2629,competition/2022-2025/CSP22to25/CostasArray-18_c22.xml.lzma
2630,competition/2022-2025/CSP22to25/CostasArray-19_c22.xml.lzma
2631,competition/2022-2025/CSP22to25/CostasArray-20_c22.xml.lzma
2632,competition/2022-2025/CSP22to25/CostasArray-22_c22.xml.lzma
2633,competition/2022-2025/CSP22to25/CostasArray-24_c22.xml.lzma
2634,competition/2022-2025/CSP22to25/CostasArray-26_c22.xml.lzma
2635,competition/2022-2025/CSP22to25/CostasArray-28_c22.xml.lzma
2636,competition/2022-2025/CSP22to25/CoveringArray-3-04-2-08_c23.xml.lzma
2637,competition/2022-2025/CSP22to25/CoveringArray-3-05-2-10_c23.xml.lzma
2638,competition/2022-2025/CSP22to25/CoveringArray-3-06-2-12_c23.xml.lzma
2639,competition/2022-2025/CSP22to25/CoveringArray-3-07-2-12_c23.xml.lzma
2640,competition/2022-2025/CSP22to25/CoveringArray-3-08-2-12_c23.xml.lzma
2641,competition/2022-2025/CSP22to25/CoveringArray-3-09-2-12_c23.xml.lzma
2642,competition/2022-2025/CSP22to25/CoveringArray-3-10-2-12_c23.xml.lzma
2643,competition/2022-2025/CSP22to25/CoveringArray-3-11-2-12_c23.xml.lzma
2644,competition/2022-2025/CSP22to25/CoveringArray-4-06-2-21_c23.xml.lzma
2645,competition/2022-2025/CSP22to25/CoveringArray-4-07-2-38_c23.xml.lzma
2646,competition/2022-2025/CSP22to25/CoveringArray-4-08-2-42_c23.xml.lzma
2647,competition/2022-2025/CSP22to25/CoveringArray-4-09-2-50_c23.xml.lzma
2648,competition/2022-2025/CSP22to25/CrazyFrog-06_c25.xml.lzma
2649,competition/2022-2025/CSP22to25/CrazyFrog-07_c25.xml.lzma
2650,competition/2022-2025/CSP22to25/CrazyFrog-08_c25.xml.lzma
2651,competition/2022-2025/CSP22to25/CrazyFrog-09_c25.xml.lzma
2652,competition/2022-2025/CSP22to25/CrazyFrog-10_c25.xml.lzma
2653,competition/2022-2025/CSP22to25/CrazyFrog-table-06_c25.xml.lzma
2654,competition/2022-2025/CSP22to25/CrazyFrog-table-07_c25.xml.lzma
2655,competition/2022-2025/CSP22to25/CrazyFrog-table-08_c25.xml.lzma
2656,competition/2022-2025/CSP22to25/CrazyFrog-table-09_c25.xml.lzma
2657,competition/2022-2025/CSP22to25/CrazyFrog-table-10_c25.xml.lzma
2658,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-04-05_c22.xml.lzma
2659,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-05-06_c22.xml.lzma
2660,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-06-07_c22.xml.lzma
2661,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-07-08_c22.xml.lzma
2662,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-08-09_c22.xml.lzma
2663,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-09-10_c22.xml.lzma
2664,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-10-11_c22.xml.lzma
2665,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-11-12_c22.xml.lzma
2666,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-12-13_c22.xml.lzma
2667,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-13-14_c22.xml.lzma
2668,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-14-15_c22.xml.lzma
2669,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-15-16_c22.xml.lzma
2670,competition/2022-2025/CSP22to25/Crossword-m18-ogd2008-vg-16-17_c22.xml.lzma
2671,competition/2022-2025/CSP22to25/Cryptanalysis-3-04-128_c25.xml.lzma
2672,competition/2022-2025/CSP22to25/Cryptanalysis-3-05-128_c25.xml.lzma
2673,competition/2022-2025/CSP22to25/Cryptanalysis-4-09-128_c25.xml.lzma
2674,competition/2022-2025/CSP22to25/Cryptanalysis-4-11-128_c25.xml.lzma
2675,competition/2022-2025/CSP22to25/Cryptanalysis-4-12-128_c25.xml.lzma
2676,competition/2022-2025/CSP22to25/Cryptanalysis-5-10-128_c25.xml.lzma
2677,competition/2022-2025/CSP22to25/Cryptanalysis-5-14-128_c25.xml.lzma
2678,competition/2022-2025/CSP22to25/Cryptanalysis-5-15-128_c25.xml.lzma
2679,competition/2022-2025/CSP22to25/Cryptanalysis-6-12-128_c25.xml.lzma
2680,competition/2022-2025/CSP22to25/Cryptanalysis-6-16-128_c25.xml.lzma
2681,competition/2022-2025/CSP22to25/Cryptanalysis-6-17-128_c25.xml.lzma
2682,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0x38a4e0bdba96885a-30_c22.xml.lzma
2683,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0x3eb894e67055f622-19_c22.xml.lzma
2684,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0x4f2a0f9276533ae2-49_c22.xml.lzma
2685,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0x57a78f231633897d-25_c22.xml.lzma
2686,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0x71bc5e60fabee1a2-28_c22.xml.lzma
2687,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0xa6bb5862526fe6eb-44_c22.xml.lzma
2688,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0xba0b8444772ff47b-21_c22.xml.lzma
2689,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0xc5c8e049ce07e79e-04_c22.xml.lzma
2690,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0xd764a1aa4fec1bcd-14_c22.xml.lzma
2691,competition/2022-2025/CSP22to25/Crypto1-0-64-0-0xff71f4d378f6732d-15_c22.xml.lzma
2692,competition/2022-2025/CSP22to25/DiamondFree-30_c22.xml.lzma
2693,competition/2022-2025/CSP22to25/DiamondFree-40_c22.xml.lzma
2694,competition/2022-2025/CSP22to25/DiamondFree-50_c22.xml.lzma
2695,competition/2022-2025/CSP22to25/DiamondFree-60_c22.xml.lzma
2696,competition/2022-2025/CSP22to25/DiamondFree-70_c22.xml.lzma
2697,competition/2022-2025/CSP22to25/DiamondFree-80_c22.xml.lzma
2698,competition/2022-2025/CSP22to25/Dominoes-25-037_c23.xml.lzma
2699,competition/2022-2025/CSP22to25/Dominoes-30-069_c23.xml.lzma
2700,competition/2022-2025/CSP22to25/Dominoes-30-340_c23.xml.lzma
2701,competition/2022-2025/CSP22to25/Dominoes-35-116_c23.xml.lzma
2702,competition/2022-2025/CSP22to25/Dominoes-35-130_c23.xml.lzma
2703,competition/2022-2025/CSP22to25/Dominoes-35-248_c23.xml.lzma
2704,competition/2022-2025/CSP22to25/Dominoes-40-150_c23.xml.lzma
2705,competition/2022-2025/CSP22to25/Dominoes-40-189_c23.xml.lzma
2706,competition/2022-2025/CSP22to25/Dominoes-40-379_c23.xml.lzma
2707,competition/2022-2025/CSP22to25/Dominoes-45-142_c23.xml.lzma
2708,competition/2022-2025/CSP22to25/Dominoes-45-204_c23.xml.lzma
2709,competition/2022-2025/CSP22to25/Dominoes-45-286_c23.xml.lzma
2710,competition/2022-2025/CSP22to25/EFPA-3-7-7-06_c25.xml.lzma
2711,competition/2022-2025/CSP22to25/EFPA-3-7-7-07_c25.xml.lzma
2712,competition/2022-2025/CSP22to25/EFPA-3-8-8-07_c25.xml.lzma
2713,competition/2022-2025/CSP22to25/EFPA-3-8-8-08_c25.xml.lzma
2714,competition/2022-2025/CSP22to25/EFPA-4-4-5-10_c25.xml.lzma
2715,competition/2022-2025/CSP22to25/EFPA-4-4-5-11_c25.xml.lzma
2716,competition/2022-2025/CSP22to25/EFPA-4-5-4-10_c25.xml.lzma
2717,competition/2022-2025/CSP22to25/EFPA-4-5-4-11_c25.xml.lzma
2718,competition/2022-2025/CSP22to25/EFPA-5-4-4-08_c25.xml.lzma
2719,competition/2022-2025/CSP22to25/EFPA-5-4-4-09_c25.xml.lzma
2720,competition/2022-2025/CSP22to25/EFPA-6-4-4-13_c25.xml.lzma
2721,competition/2022-2025/CSP22to25/EFPA-6-4-4-14_c25.xml.lzma
2722,competition/2022-2025/CSP22to25/Eternity-06-06_c22.xml.lzma
2723,competition/2022-2025/CSP22to25/Eternity-07-07_c22.xml.lzma
2724,competition/2022-2025/CSP22to25/Eternity-08-06_c22.xml.lzma
2725,competition/2022-2025/CSP22to25/Eternity-08-07_c22.xml.lzma
2726,competition/2022-2025/CSP22to25/Eternity-08-08_c22.xml.lzma
2727,competition/2022-2025/CSP22to25/Eternity-09-07_c22.xml.lzma
2728,competition/2022-2025/CSP22to25/Eternity-09-08_c22.xml.lzma
2729,competition/2022-2025/CSP22to25/Eternity-09-09_c22.xml.lzma
2730,competition/2022-2025/CSP22to25/Eternity-10-07_c22.xml.lzma
2731,competition/2022-2025/CSP22to25/Eternity-10-08_c22.xml.lzma
2732,competition/2022-2025/CSP22to25/FRB-40-19-1-mgd_c24.xml.lzma
2733,competition/2022-2025/CSP22to25/FRB-40-19-2-mgd_c24.xml.lzma
2734,competition/2022-2025/CSP22to25/FRB-40-19-3-mgd_c24.xml.lzma
2735,competition/2022-2025/CSP22to25/FRB-45-21-1-mgd_c24.xml.lzma
2736,competition/2022-2025/CSP22to25/FRB-45-21-2-mgd_c24.xml.lzma
2737,competition/2022-2025/CSP22to25/FRB-45-21-3-mgd_c24.xml.lzma
2738,competition/2022-2025/CSP22to25/FRB-50-23-1-mgd_c24.xml.lzma
2739,competition/2022-2025/CSP22to25/FRB-50-23-2-mgd_c24.xml.lzma
2740,competition/2022-2025/CSP22to25/FRB-50-23-3-mgd_c24.xml.lzma
2741,competition/2022-2025/CSP22to25/FRB-53-24-1-mgd_c24.xml.lzma
2742,competition/2022-2025/CSP22to25/FRB-53-24-2-mgd_c24.xml.lzma
2743,competition/2022-2025/CSP22to25/FRB-53-24-3-mgd_c24.xml.lzma
2744,competition/2022-2025/CSP22to25/FastMatrixMultiplication-1-3-3-09_c24.xml.lzma
2745,competition/2022-2025/CSP22to25/FastMatrixMultiplication-2-2-2-04_c24.xml.lzma
2746,competition/2022-2025/CSP22to25/FastMatrixMultiplication-2-2-2-05_c24.xml.lzma
2747,competition/2022-2025/CSP22to25/FastMatrixMultiplication-2-2-2-06_c24.xml.lzma
2748,competition/2022-2025/CSP22to25/FastMatrixMultiplication-2-2-2-07_c24.xml.lzma
2749,competition/2022-2025/CSP22to25/FastMatrixMultiplication-2-2-3-11_c24.xml.lzma
2750,competition/2022-2025/CSP22to25/FastMatrixMultiplication-3-1-3-09_c24.xml.lzma
2751,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-1-3-3-09_c24.xml.lzma
2752,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-2-2-2-04_c24.xml.lzma
2753,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-2-2-2-05_c24.xml.lzma
2754,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-2-2-2-06_c24.xml.lzma
2755,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-2-2-2-07_c24.xml.lzma
2756,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-2-2-3-11_c24.xml.lzma
2757,competition/2022-2025/CSP22to25/FastMatrixMultiplication-table-3-1-3-09_c24.xml.lzma
2758,competition/2022-2025/CSP22to25/Fillomino-5-0_c24.xml.lzma
2759,competition/2022-2025/CSP22to25/Fillomino-5-1_c24.xml.lzma
2760,competition/2022-2025/CSP22to25/Fillomino-6-0_c24.xml.lzma
2761,competition/2022-2025/CSP22to25/Fillomino-6-1_c24.xml.lzma
2762,competition/2022-2025/CSP22to25/Fillomino-7-0_c24.xml.lzma
2763,competition/2022-2025/CSP22to25/Fillomino-7-1_c24.xml.lzma
2764,competition/2022-2025/CSP22to25/Fillomino-8-0_c24.xml.lzma
2765,competition/2022-2025/CSP22to25/Fillomino-8-1_c24.xml.lzma
2766,competition/2022-2025/CSP22to25/Fillomino-8-2_c24.xml.lzma
2767,competition/2022-2025/CSP22to25/Fillomino-8-3_c24.xml.lzma
2768,competition/2022-2025/CSP22to25/Fischer-03-04-fair_c23.xml.lzma
2769,competition/2022-2025/CSP22to25/Fischer-04-05-fair_c23.xml.lzma
2770,competition/2022-2025/CSP22to25/Fischer-05-06-fair_c23.xml.lzma
2771,competition/2022-2025/CSP22to25/Fischer-06-07-fair_c23.xml.lzma
2772,competition/2022-2025/CSP22to25/Fischer-07-08-fair_c23.xml.lzma
2773,competition/2022-2025/CSP22to25/Fischer-08-09-fair_c23.xml.lzma
2774,competition/2022-2025/CSP22to25/Fischer-09-10-fair_c23.xml.lzma
2775,competition/2022-2025/CSP22to25/Fischer-10-11-fair_c23.xml.lzma
2776,competition/2022-2025/CSP22to25/GracefulGraph-03-08_c25.xml.lzma
2777,competition/2022-2025/CSP22to25/GracefulGraph-03-10_c25.xml.lzma
2778,competition/2022-2025/CSP22to25/GracefulGraph-04-05_c25.xml.lzma
2779,competition/2022-2025/CSP22to25/GracefulGraph-04-06_c25.xml.lzma
2780,competition/2022-2025/CSP22to25/GracefulGraph-05-04_c25.xml.lzma
2781,competition/2022-2025/CSP22to25/GracefulGraph-05-05_c25.xml.lzma
2782,competition/2022-2025/CSP22to25/GracefulGraph-05-06_c25.xml.lzma
2783,competition/2022-2025/CSP22to25/GracefulGraph-06-02_c25.xml.lzma
2784,competition/2022-2025/CSP22to25/GracefulGraph-06-03_c25.xml.lzma
2785,competition/2022-2025/CSP22to25/GracefulGraph-06-04_c25.xml.lzma
2786,competition/2022-2025/CSP22to25/Hadamard-17_c22.xml.lzma
2787,competition/2022-2025/CSP22to25/Hadamard-19_c22.xml.lzma
2788,competition/2022-2025/CSP22to25/Hadamard-21_c22.xml.lzma
2789,competition/2022-2025/CSP22to25/Hadamard-23_c22.xml.lzma
2790,competition/2022-2025/CSP22to25/Hadamard-25_c22.xml.lzma
2791,competition/2022-2025/CSP22to25/Hadamard-27_c22.xml.lzma
2792,competition/2022-2025/CSP22to25/Hadamard-29_c22.xml.lzma
2793,competition/2022-2025/CSP22to25/Hadamard-31_c22.xml.lzma
2794,competition/2022-2025/CSP22to25/Hadamard-35_c22.xml.lzma
2795,competition/2022-2025/CSP22to25/Hadamard-41_c22.xml.lzma
2796,competition/2022-2025/CSP22to25/Hamming-20-10-03-05_c24.xml.lzma
2797,competition/2022-2025/CSP22to25/Hamming-20-10-03-06_c24.xml.lzma
2798,competition/2022-2025/CSP22to25/Hamming-20-10-03-07_c24.xml.lzma
2799,competition/2022-2025/CSP22to25/Hamming-20-10-03-08_c24.xml.lzma
2800,competition/2022-2025/CSP22to25/Hamming-20-10-05-07_c24.xml.lzma
2801,competition/2022-2025/CSP22to25/Hamming-20-10-05-08_c24.xml.lzma
2802,competition/2022-2025/CSP22to25/Hamming-20-10-05-09_c24.xml.lzma
2803,competition/2022-2025/CSP22to25/Hamming-20-10-05-10_c24.xml.lzma
2804,competition/2022-2025/CSP22to25/Hamming-30-15-07-12_c24.xml.lzma
2805,competition/2022-2025/CSP22to25/Hamming-30-15-07-13_c24.xml.lzma
2806,competition/2022-2025/CSP22to25/Hamming-30-15-07-14_c24.xml.lzma
2807,competition/2022-2025/CSP22to25/Hamming-30-15-07-15_c24.xml.lzma
2808,competition/2022-2025/CSP22to25/Heterosquare-easy-20_c25.xml.lzma
2809,competition/2022-2025/CSP22to25/Heterosquare-easy-25_c25.xml.lzma
2810,competition/2022-2025/CSP22to25/Heterosquare-easy-30_c25.xml.lzma
2811,competition/2022-2025/CSP22to25/Heterosquare-easy-35_c25.xml.lzma
2812,competition/2022-2025/CSP22to25/Heterosquare-easy-40_c25.xml.lzma
2813,competition/2022-2025/CSP22to25/Heterosquare-easy-50_c25.xml.lzma
2814,competition/2022-2025/CSP22to25/Heterosquare-easy-60_c25.xml.lzma
2815,competition/2022-2025/CSP22to25/Heterosquare-fair-05_c25.xml.lzma
2816,competition/2022-2025/CSP22to25/Heterosquare-fair-10_c25.xml.lzma
2817,competition/2022-2025/CSP22to25/Heterosquare-fair-15_c25.xml.lzma
2818,competition/2022-2025/CSP22to25/Heterosquare-fair-20_c25.xml.lzma
2819,competition/2022-2025/CSP22to25/Heterosquare-hard-05_c25.xml.lzma
2820,competition/2022-2025/CSP22to25/Heterosquare-hard-10_c25.xml.lzma
2821,competition/2022-2025/CSP22to25/Heterosquare-hard-15_c25.xml.lzma
2822,competition/2022-2025/CSP22to25/Heterosquare-hard-20_c25.xml.lzma
2823,competition/2022-2025/CSP22to25/Hidato-table-09-09-None_c22.xml.lzma
2824,competition/2022-2025/CSP22to25/Hidato-table-10-10-None_c22.xml.lzma
2825,competition/2022-2025/CSP22to25/Hidato-table-11-11-None_c22.xml.lzma
2826,competition/2022-2025/CSP22to25/Hidato-table-12-12-None_c22.xml.lzma
2827,competition/2022-2025/CSP22to25/Hidato-table-13-13-None_c22.xml.lzma
